video_title,channel,comment_text,author,language,sentiment_scores,region,sentiment,sentiment_label,sentiment_positive,sentiment_negative,sentiment_neutral
The Big Fight over language,NDTV,Awesome,@premchanduthansingh7955,Af,"{'compound': 1.0, 'positive': 1.0, 'negative': 0, 'neutral': 0.0, 'subjectivity': 1.0, 'sentiment': 'positive'}",Unknown Region,1,positive,1,0,0
The Big Fight over language,NDTV,Hindi is not national language it is central government official language ie mechanical language for administrative purposes that should not be imposed on people for the mechanical advantage of central government ie fuel for central government machinery ie diesel and petrol like that Hindi should be used it should not be asked to consume ie fuel can not be consumed use this Hindi fuel use only for central government machinery not ask the north Indian people to consume and eat.Always say states mother tongue language don't mention regional language it's a wrong usage unwise media person barbarian use.,@elamvaluthis7268,English,"{'compound': 0.1586, 'positive': 0.055, 'negative': 0.03, 'neutral': 0.916, 'sentiment': 'positive'}",All India,0.1586,positive,0.055,0.03,0.916
The Big Fight over language,NDTV,Always say states mother tongue language also Hindi mechanical language for central government admistrative purposes this Hindi should not be imposed Even in north India for the mechanical advantage of India let it be in central government office not impose on people why to kill north Indian mother tongue languages.,@elamvaluthis7268,English,"{'compound': -0.3798, 'positive': 0.092, 'negative': 0.084, 'neutral': 0.824, 'sentiment': 'negative'}",All India,-0.3798,negative,0.092,0.084,0.824
The Big Fight over language,NDTV,Hindi not mother tongue of anyone state of India including Brahmins and other races of India mixture language not having original words and original script.cut the clutter Hindi so that India shall develop better make Hindi as a spoken language in north India but mother tongue education should be in schools of north India then north India shall develop Wipeout Hindi viral decease so that north India shall get healthier mother tongue language education unmask Hindi from the faces of North India people a plaster is put on the people's mouth ie Hindi plaster.,@elamvaluthis7268,English,"{'compound': 0.2776, 'positive': 0.037, 'negative': 0.015, 'neutral': 0.948, 'sentiment': 'positive'}",All India,0.2776,positive,0.037,0.015,0.948
The Big Fight over language,NDTV,Imposition of Hindi@Sanskrit is nothing but push the Bhira mins to the top position by removing or blocking the non Brahmins.,@ramnallasamy2972,English,"{'compound': -0.296, 'positive': 0.086, 'negative': 0.133, 'neutral': 0.781, 'sentiment': 'negative'}",All India,-0.296,negative,0.086,0.133,0.781
The Big Fight over language,NDTV,"Kartikey Bhagvan Kailash se Keral Tamil nadu ja sakate hai,Adi Shankar Kerala se Badri Nath ,Jedar nath, Kashmir chale ja sakate hai ,  Ham log  Bahari Bhasha is liye padhate hai ki Pura desh Un sthano par chala jayega jaha keval English Bolu jayegi,,  kisane Hindi ke prati ghrina pada kiya, K Kamraj ko samapt karana tha, unhi ke bade logo dvara isi liye ye Tamil vs Others kiya gaya,, Ab   In state ke adhikans log khadi desho me jate the to kya ve vaha ki Language sikhate the, Ab vo chije khatam ho gayee hai, Hamari Bhashaye Gyan ka Bhandar chipa hai, Tamam shabd Bhasao ke ek dusare me hai ,mai ne kayee shabd dekha hai jo Avadhu ke hai aur usi arth me South ki bhashao me paye jate hai, Bhasha vigyaniyo se Anurodh hai ki Commonality dhudhe,kyo ki sabhi log sochate hai kiHam ek dusare ke liye Alian yani aparichit hai,Hamare bich koyi sambandh nahi hai, Is bhavana ko logo ke dimag se nikalana hoga.",@devendrapandey4419,Hinglish,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0,neutral,0,0,1
The Big Fight over language,NDTV,"10 years are over now, practice of hindi imposition is still going on... But the number of hindi medium schools are reduced drastically. Students are showing less interest to learn hindi... Parents wants to see their children speaking English.😅😅😅. Politicians are fooling citizens by saying in future hindi will become Rajbasa of india...",@pvk6697,English,"{'compound': 0.1181, 'positive': 0.08, 'negative': 0.057, 'neutral': 0.863, 'sentiment': 'positive'}",All India,0.1181,positive,0.08,0.057,0.863
The Big Fight over language,NDTV,08:17 ❤❤❤,@Mr.Arjun123-e5j,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0,neutral,0,0,1
The Big Fight over language,NDTV,"Now, hindi madam is isolated! Should realise the depth of the issue! Finally, protect national integration!",@mmanivel9349,English,"{'compound': 0.2905, 'positive': 0.176, 'negative': 0.116, 'neutral': 0.708, 'sentiment': 'positive'}",All India,0.2905,positive,0.176,0.116,0.708
The Big Fight over language,NDTV,"Hats off to Mr Gnani!
This program clearly shows that a link language is must. So English! The Hindians are not aware of the reality and it shows that they are adamant in imposing Hindi, one of the regional languages in India. 
As per Constitution there is no National Langage, only official languages that too all regional languages. So, language interpretation is being made in Parliament. 
Hindi people understand the reality but their leaders misguiding them with the intention to impose hindi by which to bring back the dead language Sanskrit which has no even regional status and are against harmonious situation of India. 
The real issue is not against only Tamil but also against all Indian regional languages.",@mmanivel9349,English,"{'compound': -0.8436, 'positive': 0.044, 'negative': 0.112, 'neutral': 0.843, 'sentiment': 'negative'}",All India,-0.8436,negative,0.044,0.112,0.843
The Big Fight over language,NDTV,"The only Hindi speaking lady is avoiding to tell in which medium they are studying?
It is very clear that her children are in English medium.
She is only a drama person",@Vsraja-um1ri,English,"{'compound': 0.1263, 'positive': 0.082, 'negative': 0.068, 'neutral': 0.85, 'sentiment': 'positive'}",All India,0.1263,positive,0.082,0.068,0.85
The Big Fight over language,NDTV,"Then why should we speak in other language other mother tongue. 
Madam 
France is full of french language people.
But India is  not a single language country language language",@Vsraja-um1ri,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0,neutral,0,0,1
The Big Fight over language,NDTV,This is the hindi hegemony makes us to reject hindi.,@Vsraja-um1ri,English,"{'compound': -0.4019, 'positive': 0.0, 'negative': 0.231, 'neutral': 0.769, 'sentiment': 'negative'}",All India,-0.4019,negative,0,0.231,0.769
The Big Fight over language,NDTV,Ask all peoples in northern states to learn tamil and malayalam and kannada since all are coming down for job to these states only.,@MuthuKumar-zx6lu,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0,neutral,0,0,1
The Big Fight over language,NDTV,If you want you learn Hindi.  We don't want Hindi.  We are not going to any northern state for anything,@MuthuKumar-zx6lu,English,"{'compound': 0.0201, 'positive': 0.06, 'negative': 0.057, 'neutral': 0.883, 'sentiment': 'neutral'}",All India,0.0201,neutral,0.06,0.057,0.883
The Big Fight over language,NDTV,Is it really all hindi speakers are so arrogant ? I start feeling it...,@sakthi8065,English,"{'compound': -0.5598, 'positive': 0.085, 'negative': 0.234, 'neutral': 0.681, 'sentiment': 'negative'}",All India,-0.5598,negative,0.085,0.234,0.681
The Big Fight over language,NDTV,18-03-2025 from tamilnadu ❤️❤️❤️,@mohamedkassim,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0,neutral,0,0,1
The Big Fight over language,NDTV,Is it English Chanel or others. Your right that you can be fool. But why others,@rmagimaidoss4949,English,"{'compound': -0.2382, 'positive': 0.0, 'negative': 0.115, 'neutral': 0.885, 'sentiment': 'negative'}",All India,-0.2382,negative,0,0.115,0.885
The Big Fight over language,NDTV,இது ஒரு எடுத்துக்காட்டு,@ragunatht7836,Tamil,"{'compound': 0.0, 'positive': 0, 'negative': 0, 'neutral': 1.0, 'subjectivity': 0.0, 'sentiment': 'neutral'}",Tamil Nadu,0,neutral,0,0,1
The Big Fight over language,NDTV,80% of the participants are hi di speaking and they never give more opportunities to the tamilian in that debate particularly that lady 5hen and there obstructing duri g tamil participants it shows their domination even in the English channel.,@narayanamurthyv3776,English,"{'compound': -0.382, 'positive': 0.0, 'negative': 0.087, 'neutral': 0.913, 'sentiment': 'negative'}",All India,-0.382,negative,0,0.087,0.913
The Big Fight over language,NDTV,This is beginning of fall of BJP from our hearts.,@srinivasareddy8685,English,"{'compound': 0.6486, 'positive': 0.323, 'negative': 0.0, 'neutral': 0.677, 'sentiment': 'positive'}",All India,0.6486,positive,0.323,0,0.677
The Big Fight over language,NDTV,Hindi is a foreign language to India and Indians. Hindi is more foreign than English.,@striker44,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0,neutral,0,0,1
The Big Fight over language,NDTV,"All hindians should learn kannada, tamil, malayalam, telugu, marati, bengali, Then they can talk to us.",@striker44,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0,neutral,0,0,1
The Big Fight over language,NDTV,MK Gandhi was wrong is calling hindi the national language.,@striker44,English,"{'compound': -0.4767, 'positive': 0.0, 'negative': 0.256, 'neutral': 0.744, 'sentiment': 'negative'}",All India,-0.4767,negative,0,0.256,0.744
The Big Fight over language,NDTV,"""Banana hi banana they...namaskaar"" that hindi lady is $illy lady. 😂😂",@striker44,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0,neutral,0,0,1
The Big Fight over language,NDTV,2-language NEP + 1-lower population policy should be adoped by hindi-belt states for their progress and India's.,@striker44,English,"{'compound': 0.1531, 'positive': 0.122, 'negative': 0.096, 'neutral': 0.783, 'sentiment': 'positive'}",All India,0.1531,positive,0.122,0.096,0.783
The Big Fight over language,NDTV,In 2025❤,@AjayKumar-ky8vo,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0,neutral,0,0,1
The Big Fight over language,NDTV,This Hindi speaking lady is idiotic 😂😂,@ashikfairpack1625,English,"{'compound': -0.5574, 'positive': 0.0, 'negative': 0.34, 'neutral': 0.66, 'sentiment': 'negative'}",All India,-0.5574,negative,0,0.34,0.66
The Big Fight over language,NDTV,Back then NDTV was actually a news channel instead of a propaganda machine.,@daemontargaryen1123,English,"{'compound': -0.25, 'positive': 0.0, 'negative': 0.143, 'neutral': 0.857, 'sentiment': 'negative'}",All India,-0.25,negative,0,0.143,0.857
The Big Fight over language,NDTV,"Hindi is not the only national language. All the 22 languages are the national language. These days we are restricted to our nation, we are globally connected very well. English is essential. If no English no progress.",@hemalatharavi3885,English,"{'compound': -0.4312, 'positive': 0.099, 'negative': 0.164, 'neutral': 0.737, 'sentiment': 'negative'}",All India,-0.4312,negative,0.099,0.164,0.737
The Big Fight over language,NDTV,"She speaks hindi un an English program 

Vikram is dumb",@panikst,English,"{'compound': -0.5106, 'positive': 0.0, 'negative': 0.268, 'neutral': 0.732, 'sentiment': 'negative'}",All India,-0.5106,negative,0,0.268,0.732
The Big Fight over language,NDTV,இந்தில படிக்க என்ன மயிருடா இருக்கு.. இந்தி ஒசத்திண்ணா கூலி வேல செய்ய இந்திகாரன் எதுக்குடா தென் இந்தியாவுக்கு வாரானுக வெண்ணைகளா...,@RajaDaniel-qq1kj,Tamil,"{'compound': 0.0, 'positive': 0, 'negative': 0, 'neutral': 1.0, 'subjectivity': 0.0, 'sentiment': 'neutral'}",Tamil Nadu,0,neutral,0,0,1
The Big Fight over language,NDTV,Worst debate.. That lady speaks always dirty language Hindi... No gramer....nothing....,@mmfrancisxavier3021,English,"{'compound': -0.8481, 'positive': 0.0, 'negative': 0.535, 'neutral': 0.465, 'sentiment': 'negative'}",All India,-0.8481,negative,0,0.535,0.465
The Big Fight over language,NDTV,"Hindi is an optional language in Tamilnadu...and it should remain the same...
Superb sir...stood up for your language...👏👏👏",@Krishkkkk,English,"{'compound': 0.6249, 'positive': 0.17, 'negative': 0.0, 'neutral': 0.83, 'sentiment': 'positive'}",All India,0.6249,positive,0.17,0,0.83
The Big Fight over language,NDTV,தமிழ் வாழ்க 🎉🎉🎉,@MuruganKathir-p2w,Fr,"{'compound': 0.0, 'positive': 0, 'negative': 0, 'neutral': 1.0, 'subjectivity': 0.0, 'sentiment': 'neutral'}",Unknown Region,0,neutral,0,0,1
The Big Fight over language,NDTV,"Why the debate..speak in hindi..
Pls speak common..language",@MuruganKathir-p2w,English,"{'compound': 0.0772, 'positive': 0.157, 'negative': 0.0, 'neutral': 0.843, 'sentiment': 'positive'}",All India,0.0772,positive,0.157,0,0.843
The Big Fight over language,NDTV,English is the common language.,@tsMuthuraman-hm6wg,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0,neutral,0,0,1
The Big Fight over language,NDTV,V.Good to person in the CENTER.,@dans.6525,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0,neutral,0,0,1
The Big Fight over language,NDTV,Tamilians detest the iranian origin Hindi because it is one of the newest languages of India which has killed many ancient languages like Mythili.,@Chandravanshi0307,English,"{'compound': -0.4588, 'positive': 0.086, 'negative': 0.155, 'neutral': 0.759, 'sentiment': 'negative'}",All India,-0.4588,negative,0.086,0.155,0.759
The Big Fight over language,NDTV,Insulting others is the name of game in tamil nadu,@shivakumarv301,English,"{'compound': -0.4939, 'positive': 0.0, 'negative': 0.262, 'neutral': 0.738, 'sentiment': 'negative'}",All India,-0.4939,negative,0,0.262,0.738
The Big Fight over language,NDTV,We now understand hindi is needed.,@shivakumarv301,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0,neutral,0,0,1
The Big Fight over language,NDTV,In bihar and up tamil and other south indian languages are learnt and wants it so that that they can survive in south india.,@shivakumarv301,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0,neutral,0,0,1
The Big Fight over language,NDTV,In Bangalore hindi movie are seen and accepted. In chennai it is not so,@shivakumarv301,English,"{'compound': 0.2732, 'positive': 0.139, 'negative': 0.0, 'neutral': 0.861, 'sentiment': 'positive'}",All India,0.2732,positive,0.139,0,0.861
